id,categ_id/id,name,no_quantity,purchase_ok,sale_ok,lst_price,taxes_id/id,supplier_taxes_id/id
scenario.product_cosmetique_esthederm_soinvisage_liftrepair_patchs_lift_&_repair_contour_des_yeux_-_coffret_3_sachets_de_2_patchs,scenario.product_category_cosmetique_esthederm_soinVisage_liftRepair,Patchs Lift & Repair Contour Des Yeux / Coffret 3 Sachets De 2 Patchs,False,True,True,12.5,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_liftrepair_patchs_lift_&_repair_contour_des_yeux_-_coffret_10_sachets_de_2_patchs,scenario.product_category_cosmetique_esthederm_soinVisage_liftRepair,Patchs Lift & Repair Contour Des Yeux / Coffret 10 Sachets De 2 Patchs,False,True,True,56.67,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_liftrepair_patchs_lift_&_repair_contour_des_yeux_-_le_sachet_de_2_patchs,scenario.product_category_cosmetique_esthederm_soinVisage_liftRepair,Patchs Lift & Repair Contour Des Yeux / Le Sachet De 2 Patchs,False,True,True,5.83,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_protectionsolaire_soinhauteprotection_photo_regul_creme_visage_-_tube_50_ml,scenario.product_category_cosmetique_esthederm_protectionSolaire_soinHauteProtection,Photo Regul Creme Visage / Tube 50 ml,False,True,True,54.17,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_protectionsolaire_soinecransoleilinterdit_photo_reverse_crème_visage_-_tube_50_ml,scenario.product_category_cosmetique_esthederm_protectionSolaire_soinEcranSoleilInterdit,Photo Reverse Crème Visage / Tube 50 ml,False,True,True,56.67,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_protectionsolaire_soinrefletsoleil_poudre_de_soin_teintee_-_13_g,scenario.product_category_cosmetique_esthederm_protectionSolaire_soinRefletSoleil,Poudre De Soin Teintee / 13 g,False,True,True,40,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_protectionsolaire_soinapressoleil_prolongateur_de_bronzage_lait_corps_-_flacon_pompe_200_ml,scenario.product_category_cosmetique_esthederm_protectionSolaire_soinApresSoleil,Prolongateur De Bronzage Lait Corps / Flacon Pompe 200 ml,False,True,True,38.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_timetechnologie_radiance_-_pot_50_ml,scenario.product_category_cosmetique_esthederm_soinVisage_timeTechnologie,Radiance / Pot 50 ml,False,True,True,50,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_protectionsolaire_soinapressoleil_repair_après-soleil_creme_visage_-_tubes_50_ml,scenario.product_category_cosmetique_esthederm_protectionSolaire_soinApresSoleil,Repair Après-soleil Creme Visage / Tubes 50 ml,False,True,True,35.83,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_whitesystem_rollon_concentre_anti-taches_ciblé_-_9_ml,scenario.product_category_cosmetique_esthederm_soinVisage_whiteSystem,Rollon Concentre Anti-taches Ciblé / 9 ml,False,True,True,40.83,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soincorps_morphocellularcare_sveltsystem_serum_anti_eau_-_flacon_pompe_100_ml,scenario.product_category_cosmetique_esthederm_soinCorps_morphoCellularCare_sveltSystem,Serum Anti Eau / Flacon Pompe 100 ml,False,True,True,35,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soincorps_morphocellularcare_sveltsystem_serum_anti_gras_-_flacon_pompe_100_ml,scenario.product_category_cosmetique_esthederm_soinCorps_morphoCellularCare_sveltSystem,Serum Anti Gras / Flacon Pompe 100 ml,False,True,True,35,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_whitesystem_serum_eclaircissant_white_system_-_flacon_30_ml,scenario.product_category_cosmetique_esthederm_soinVisage_whiteSystem,Serum Eclaircissant White System / Flacon 30 ml,False,True,True,65.83,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_liftrepair_serum_lift_and_repair_absolu_tenseur_-_flacon_airless_30_ml,scenario.product_category_cosmetique_esthederm_soinVisage_liftRepair,Serum Lift And Repair Absolu Tenseur / Flacon Airless 30 ml,False,True,True,78.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_boostersapeau_serum_restructurant_derm_repair_-_flacon_30_ml,scenario.product_category_cosmetique_esthederm_soinVisage_boosterSaPeau,Serum Restructurant Derm Repair / Flacon 30 ml,False,True,True,65.83,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_dermrepair_serum_restructurant_derm_repair_-_flacon_30_ml,scenario.product_category_cosmetique_esthederm_soinVisage_dermRepair,Serum Restructurant Derm Repair / Flacon 30 ml,False,True,True,65.83,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_puresystem_soin_absolue_purete_pure_system_-_tube_50ml,scenario.product_category_cosmetique_esthederm_soinVisage_pureSystem,Soin Absolue Purete Pure System / Tube 50ml,False,True,True,29.17,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_hydrasystem_soin_aqua_diffuseur_contour_yeux_hydra_system_-_tube_15ml,scenario.product_category_cosmetique_esthederm_soinVisage_hydraSystem,Soin Aqua Diffuseur Contour Yeux Hydra System / Tube 15ml,False,True,True,30,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_hydrasystem_soin_aqua_diffuseur_hydra_system_-_pot__50_ml,scenario.product_category_cosmetique_esthederm_soinVisage_hydraSystem,Soin Aqua Diffuseur Hydra System / Pot  50 ml,False,True,True,41.67,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_activerepair_soin_contour_des_yeux_active_repair_-_tube_15_ml,scenario.product_category_cosmetique_esthederm_soinVisage_activeRepair,Soin Contour Des Yeux Active Repair / Tube 15 ml,False,True,True,36.67,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_whitesystem_soin_eclaircissant_contour_des_yeux_white_system_-_tube_15_ml,scenario.product_category_cosmetique_esthederm_soinVisage_whiteSystem,Soin Eclaircissant Contour Des Yeux White System / Tube 15 ml,False,True,True,49.17,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_whitesystem_soin_eclaircissant_reparateur_jour_white_system_-_flacon_50_ml,scenario.product_category_cosmetique_esthederm_soinVisage_whiteSystem,Soin Eclaircissant Reparateur Jour White System / Flacon 50 ml,False,True,True,61.67,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_whitesystem_soin_eclaircissant_reparateur_nuit_white_system_-_pot_50_ml,scenario.product_category_cosmetique_esthederm_soinVisage_whiteSystem,Soin Eclaircissant Reparateur Nuit White System / Pot 50 ml,False,True,True,77.5,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_liftrepair_soin_lissant_contour_des_yeux_lift_&_repair_-_flacon_airless_15_ml,scenario.product_category_cosmetique_esthederm_soinVisage_liftRepair,Soin Lissant Contour Des Yeux Lift & Repair / Flacon Airless 15 ml,False,True,True,53.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
